station_id,facility_id,name,ref_date,visn_id,state,occupation_id,date,loss_rate,avg_onboard
635,99999,MC OKLAHOMA CITY,2016-05-31,16,OK,0602,2014-01-01,0.1191,
635,99999,MC OKLAHOMA CITY,2016-05-31,16,OK,0602,2015-01-01,0.0985,
667,99999,MC SHREVEPORT,2016-05-31,16,LA,0602,2011-01-01,0.0568,
667,99999,MC SHREVEPORT,2016-05-31,16,LA,0602,2012-01-01,0.0478,
667,99999,MC SHREVEPORT,2016-05-31,16,LA,0602,2013-01-01,0.1082,
667,99999,MC SHREVEPORT,2016-05-31,16,LA,0602,2014-01-01,0.0695,
667,99999,MC SHREVEPORT,2016-05-31,16,LA,0602,2015-01-01,0.104,
549,99999,HCS DALLAS,2016-05-31,17,TX,0602,2011-01-01,0.1051,
549,99999,HCS DALLAS,2016-05-31,17,TX,0602,2012-01-01,0.088,
549,99999,HCS DALLAS,2016-05-31,17,TX,0602,2013-01-01,0.0784,
549,99999,HCS DALLAS,2016-05-31,17,TX,0602,2014-01-01,0.0712,
549,99999,HCS DALLAS,2016-05-31,17,TX,0602,2015-01-01,0.0487,
671,99999,HCS SAN ANTONIO,2016-05-31,17,TX,0602,2011-01-01,0.1133,
671,99999,HCS SAN ANTONIO,2016-05-31,17,TX,0602,2012-01-01,0.1436,
671,99999,HCS SAN ANTONIO,2016-05-31,17,TX,0602,2013-01-01,0.0886,
671,99999,HCS SAN ANTONIO,2016-05-31,17,TX,0602,2014-01-01,0.1043,
671,99999,HCS SAN ANTONIO,2016-05-31,17,TX,0602,2015-01-01,0.1035,
674,99999,HCS TEMPLE,2016-05-31,17,TX,0602,2011-01-01,0.0902,
674,99999,HCS TEMPLE,2016-05-31,17,TX,0602,2012-01-01,0.09,
674,99999,HCS TEMPLE,2016-05-31,17,TX,0602,2013-01-01,0.1076,
674,99999,HCS TEMPLE,2016-05-31,17,TX,0602,2014-01-01,0.0766,
674,99999,HCS TEMPLE,2016-05-31,17,TX,0602,2015-01-01,0.1122,
740,99999,HCS HARLINGEN,2016-05-31,17,TX,0602,2011-01-01,0.1356,
740,99999,HCS HARLINGEN,2016-05-31,17,TX,0602,2012-01-01,0.2304,
740,99999,HCS HARLINGEN,2016-05-31,17,TX,0602,2013-01-01,0.1553,
740,99999,HCS HARLINGEN,2016-05-31,17,TX,0602,2014-01-01,0.1115,
740,99999,HCS HARLINGEN,2016-05-31,17,TX,0602,2015-01-01,0.2853,
494,99999,V18HNMESA,2016-05-31,18,AZ,0602,2011-01-01,,
494,99999,V18HNMESA,2016-05-31,18,AZ,0602,2012-01-01,,
494,99999,V18HNMESA,2016-05-31,18,AZ,0602,2013-01-01,,
494,99999,V18HNMESA,2016-05-31,18,AZ,0602,2014-01-01,,
494,99999,V18HNMESA,2016-05-31,18,AZ,0602,2015-01-01,0.2553,
501,99999,HCS ALBUQUERQUE,2016-05-31,18,NM,0602,2011-01-01,0.1029,
501,99999,HCS ALBUQUERQUE,2016-05-31,18,NM,0602,2012-01-01,0.1448,
501,99999,HCS ALBUQUERQUE,2016-05-31,18,NM,0602,2013-01-01,0.0636,
501,99999,HCS ALBUQUERQUE,2016-05-31,18,NM,0602,2014-01-01,0.1061,
501,99999,HCS ALBUQUERQUE,2016-05-31,18,NM,0602,2015-01-01,0.096,
504,99999,MC AMARILLO,2016-05-31,18,TX,0602,2011-01-01,0.078,
504,99999,MC AMARILLO,2016-05-31,18,TX,0602,2012-01-01,0.1063,
504,99999,MC AMARILLO,2016-05-31,18,TX,0602,2013-01-01,0.0626,
504,99999,MC AMARILLO,2016-05-31,18,TX,0602,2014-01-01,0.136,
504,99999,MC AMARILLO,2016-05-31,18,TX,0602,2015-01-01,0.1136,
519,99999,MC BIG SPRING,2016-05-31,18,TX,0602,2011-01-01,0.2099,
519,99999,MC BIG SPRING,2016-05-31,18,TX,0602,2012-01-01,0.0365,
519,99999,MC BIG SPRING,2016-05-31,18,TX,0602,2013-01-01,0.1829,
519,99999,MC BIG SPRING,2016-05-31,18,TX,0602,2014-01-01,0.1649,
519,99999,MC BIG SPRING,2016-05-31,18,TX,0602,2015-01-01,0.0463,
644,99999,MC PHOENIX,2016-05-31,18,AZ,0602,2011-01-01,0.0891,
644,99999,MC PHOENIX,2016-05-31,18,AZ,0602,2012-01-01,0.0926,
644,99999,MC PHOENIX,2016-05-31,18,AZ,0602,2013-01-01,0.0963,
644,99999,MC PHOENIX,2016-05-31,18,AZ,0602,2014-01-01,0.0777,
644,99999,MC PHOENIX,2016-05-31,18,AZ,0602,2015-01-01,0.071,
649,99999,HCS PRESCOTT,2016-05-31,18,AZ,0602,2011-01-01,0.0479,
649,99999,HCS PRESCOTT,2016-05-31,18,AZ,0602,2012-01-01,0.0455,
649,99999,HCS PRESCOTT,2016-05-31,18,AZ,0602,2013-01-01,0.1801,
649,99999,HCS PRESCOTT,2016-05-31,18,AZ,0602,2014-01-01,0.1705,
649,99999,HCS PRESCOTT,2016-05-31,18,AZ,0602,2015-01-01,0.1007,
678,99999,HCS TUCSON,2016-05-31,18,AZ,0602,2011-01-01,0.1001,
678,99999,HCS TUCSON,2016-05-31,18,AZ,0602,2012-01-01,0.1298,
678,99999,HCS TUCSON,2016-05-31,18,AZ,0602,2013-01-01,0.1127,
678,99999,HCS TUCSON,2016-05-31,18,AZ,0602,2014-01-01,0.108,
678,99999,HCS TUCSON,2016-05-31,18,AZ,0602,2015-01-01,0.0933,
756,99999,OC EL PASO,2016-05-31,18,TX,0602,2011-01-01,0.1453,
756,99999,OC EL PASO,2016-05-31,18,TX,0602,2012-01-01,0.0576,
756,99999,OC EL PASO,2016-05-31,18,TX,0602,2013-01-01,0.0823,
756,99999,OC EL PASO,2016-05-31,18,TX,0602,2014-01-01,0.1446,
756,99999,OC EL PASO,2016-05-31,18,TX,0602,2015-01-01,0.1808,
436,99999,HCS FT HARRISON,2016-05-31,19,MT,0602,2011-01-01,0.0788,
436,99999,HCS FT HARRISON,2016-05-31,19,MT,0602,2012-01-01,0.0505,
436,99999,HCS FT HARRISON,2016-05-31,19,MT,0602,2013-01-01,0.0941,
436,99999,HCS FT HARRISON,2016-05-31,19,MT,0602,2014-01-01,0.073,
436,99999,HCS FT HARRISON,2016-05-31,19,MT,0602,2015-01-01,0.1101,
442,99999,MROC CHEYENNE,2016-05-31,19,WY,0602,2011-01-01,0.0891,
442,99999,MROC CHEYENNE,2016-05-31,19,WY,0602,2012-01-01,0.224,
442,99999,MROC CHEYENNE,2016-05-31,19,WY,0602,2013-01-01,0.1124,
442,99999,MROC CHEYENNE,2016-05-31,19,WY,0602,2014-01-01,0.073,
442,99999,MROC CHEYENNE,2016-05-31,19,WY,0602,2015-01-01,0.1326,
554,99999,HCS DENVER,2016-05-31,19,CO,0602,2011-01-01,0.1031,
554,99999,HCS DENVER,2016-05-31,19,CO,0602,2012-01-01,0.0689,
554,99999,HCS DENVER,2016-05-31,19,CO,0602,2013-01-01,0.0878,
554,99999,HCS DENVER,2016-05-31,19,CO,0602,2014-01-01,0.1378,
554,99999,HCS DENVER,2016-05-31,19,CO,0602,2015-01-01,0.1369,
575,99999,MC GR JUNCTION,2016-05-31,19,CO,0602,2011-01-01,0.0573,
575,99999,MC GR JUNCTION,2016-05-31,19,CO,0602,2012-01-01,0.0587,
575,99999,MC GR JUNCTION,2016-05-31,19,CO,0602,2013-01-01,0.0571,
575,99999,MC GR JUNCTION,2016-05-31,19,CO,0602,2014-01-01,0.2985,
575,99999,MC GR JUNCTION,2016-05-31,19,CO,0602,2015-01-01,0.1311,
660,99999,HCS SALT LAKE CITY,2016-05-31,19,UT,0602,2011-01-01,0.1024,
660,99999,HCS SALT LAKE CITY,2016-05-31,19,UT,0602,2012-01-01,0.0946,
660,99999,HCS SALT LAKE CITY,2016-05-31,19,UT,0602,2013-01-01,0.1106,
660,99999,HCS SALT LAKE CITY,2016-05-31,19,UT,0602,2014-01-01,0.0758,
660,99999,HCS SALT LAKE CITY,2016-05-31,19,UT,0602,2015-01-01,0.0718,
666,99999,HCS SHERIDAN,2016-05-31,19,WY,0602,2011-01-01,0.1272,
666,99999,HCS SHERIDAN,2016-05-31,19,WY,0602,2012-01-01,0.1369,
666,99999,HCS SHERIDAN,2016-05-31,19,WY,0602,2013-01-01,0.2034,
666,99999,HCS SHERIDAN,2016-05-31,19,WY,0602,2014-01-01,0.1946,
666,99999,HCS SHERIDAN,2016-05-31,19,WY,0602,2015-01-01,0.1311,
463,99999,HCSROANCHORAGE,2016-05-31,20,AK,0602,2011-01-01,0.0773,
463,99999,HCSROANCHORAGE,2016-05-31,20,AK,0602,2012-01-01,0.209,
463,99999,HCSROANCHORAGE,2016-05-31,20,AK,0602,2013-01-01,0.1132,
463,99999,HCSROANCHORAGE,2016-05-31,20,AK,0602,2014-01-01,0.102,
463,99999,HCSROANCHORAGE,2016-05-31,20,AK,0602,2015-01-01,0.1796,
496,99999,V20HNVANCOUVER,2016-05-31,20,WA,0602,2011-01-01,,
496,99999,V20HNVANCOUVER,2016-05-31,20,WA,0602,2012-01-01,,
496,99999,V20HNVANCOUVER,2016-05-31,20,WA,0602,2013-01-01,0.2667,
496,99999,V20HNVANCOUVER,2016-05-31,20,WA,0602,2014-01-01,,
496,99999,V20HNVANCOUVER,2016-05-31,20,WA,0602,2015-01-01,1.3333,
531,99999,MC BOISE,2016-05-31,20,ID,0602,2011-01-01,0.0893,
531,99999,MC BOISE,2016-05-31,20,ID,0602,2012-01-01,0.0566,
531,99999,MC BOISE,2016-05-31,20,ID,0602,2013-01-01,0.0845,
531,99999,MC BOISE,2016-05-31,20,ID,0602,2014-01-01,0.0889,
531,99999,MC BOISE,2016-05-31,20,ID,0602,2015-01-01,0.0658,
648,99999,MC PORTLAND,2016-05-31,20,OR,0602,2011-01-01,0.0526,
648,99999,MC PORTLAND,2016-05-31,20,OR,0602,2012-01-01,0.0812,
648,99999,MC PORTLAND,2016-05-31,20,OR,0602,2013-01-01,0.0658,
648,99999,MC PORTLAND,2016-05-31,20,OR,0602,2014-01-01,0.085,
648,99999,MC PORTLAND,2016-05-31,20,OR,0602,2015-01-01,0.0982,
653,99999,HCS ROSEBURG,2016-05-31,20,OR,0602,2011-01-01,0.0978,
653,99999,HCS ROSEBURG,2016-05-31,20,OR,0602,2012-01-01,0.1004,
653,99999,HCS ROSEBURG,2016-05-31,20,OR,0602,2013-01-01,0.0716,
653,99999,HCS ROSEBURG,2016-05-31,20,OR,0602,2014-01-01,0.1834,
653,99999,HCS ROSEBURG,2016-05-31,20,OR,0602,2015-01-01,0.096,
663,99999,HCS SEATTLE,2016-05-31,20,WA,0602,2011-01-01,0.0951,
663,99999,HCS SEATTLE,2016-05-31,20,WA,0602,2012-01-01,0.105,
663,99999,HCS SEATTLE,2016-05-31,20,WA,0602,2013-01-01,0.13,
663,99999,HCS SEATTLE,2016-05-31,20,WA,0602,2014-01-01,0.0998,
663,99999,HCS SEATTLE,2016-05-31,20,WA,0602,2015-01-01,0.098,
668,99999,MC SPOKANE,2016-05-31,20,WA,0602,2011-01-01,0.1064,
668,99999,MC SPOKANE,2016-05-31,20,WA,0602,2012-01-01,0.1948,
668,99999,MC SPOKANE,2016-05-31,20,WA,0602,2013-01-01,0.0909,
668,99999,MC SPOKANE,2016-05-31,20,WA,0602,2014-01-01,0.1722,
668,99999,MC SPOKANE,2016-05-31,20,WA,0602,2015-01-01,0.136,
687,99999,MC WALLA WALLA,2016-05-31,20,WA,0602,2011-01-01,0.1137,
687,99999,MC WALLA WALLA,2016-05-31,20,WA,0602,2012-01-01,0.1593,
687,99999,MC WALLA WALLA,2016-05-31,20,WA,0602,2013-01-01,0.1159,
687,99999,MC WALLA WALLA,2016-05-31,20,WA,0602,2014-01-01,0.3582,
687,99999,MC WALLA WALLA,2016-05-31,20,WA,0602,2015-01-01,0.0659,
692,99999,SORCCWHITE CITY,2016-05-31,20,OR,0602,2011-01-01,0.0956,
692,99999,SORCCWHITE CITY,2016-05-31,20,OR,0602,2012-01-01,0.0438,
692,99999,SORCCWHITE CITY,2016-05-31,20,OR,0602,2013-01-01,0.0379,
692,99999,SORCCWHITE CITY,2016-05-31,20,OR,0602,2014-01-01,0.2485,
692,99999,SORCCWHITE CITY,2016-05-31,20,OR,0602,2015-01-01,0.3095,
358,99999,RO MANILA,2016-05-31,21,PI,0602,2011-01-01,0.1,
358,99999,RO MANILA,2016-05-31,21,PI,0602,2012-01-01,,
358,99999,RO MANILA,2016-05-31,21,PI,0602,2013-01-01,,
358,99999,RO MANILA,2016-05-31,21,PI,0602,2014-01-01,,
358,99999,RO MANILA,2016-05-31,21,PI,0602,2015-01-01,,
459,99999,HCS HONOLULU,2016-05-31,21,HI,0602,2011-01-01,0.0271,
459,99999,HCS HONOLULU,2016-05-31,21,HI,0602,2012-01-01,0.0532,
459,99999,HCS HONOLULU,2016-05-31,21,HI,0602,2013-01-01,0.0386,
459,99999,HCS HONOLULU,2016-05-31,21,HI,0602,2014-01-01,0.0757,
459,99999,HCS HONOLULU,2016-05-31,21,HI,0602,2015-01-01,0.0718,
570,99999,HCS FRESNO,2016-05-31,21,CA,0602,2011-01-01,0.0793,
570,99999,HCS FRESNO,2016-05-31,21,CA,0602,2012-01-01,0.0829,
570,99999,HCS FRESNO,2016-05-31,21,CA,0602,2013-01-01,0.1055,
570,99999,HCS FRESNO,2016-05-31,21,CA,0602,2014-01-01,0.08,
570,99999,HCS FRESNO,2016-05-31,21,CA,0602,2015-01-01,0.1007,
612,99999,HCS MARTINEZ,2016-05-31,21,CA,0602,2011-01-01,0.0659,
612,99999,HCS MARTINEZ,2016-05-31,21,CA,0602,2012-01-01,0.0808,
612,99999,HCS MARTINEZ,2016-05-31,21,CA,0602,2013-01-01,0.0557,
612,99999,HCS MARTINEZ,2016-05-31,21,CA,0602,2014-01-01,0.0763,
612,99999,HCS MARTINEZ,2016-05-31,21,CA,0602,2015-01-01,0.0958,
640,99999,HCS PALO ALTO,2016-05-31,21,CA,0602,2011-01-01,0.0534,
640,99999,HCS PALO ALTO,2016-05-31,21,CA,0602,2012-01-01,0.068,
640,99999,HCS PALO ALTO,2016-05-31,21,CA,0602,2013-01-01,0.0721,
640,99999,HCS PALO ALTO,2016-05-31,21,CA,0602,2014-01-01,0.0731,
640,99999,HCS PALO ALTO,2016-05-31,21,CA,0602,2015-01-01,0.0724,
654,99999,HCS RENO,2016-05-31,21,NV,0602,2011-01-01,0.0566,
654,99999,HCS RENO,2016-05-31,21,NV,0602,2012-01-01,0.1101,
654,99999,HCS RENO,2016-05-31,21,NV,0602,2013-01-01,0.0711,
654,99999,HCS RENO,2016-05-31,21,NV,0602,2014-01-01,0.0476,
654,99999,HCS RENO,2016-05-31,21,NV,0602,2015-01-01,0.1029,
662,99999,MC SAN FRANCISCO,2016-05-31,21,CA,0602,2011-01-01,0.0695,
662,99999,MC SAN FRANCISCO,2016-05-31,21,CA,0602,2012-01-01,0.0957,
662,99999,MC SAN FRANCISCO,2016-05-31,21,CA,0602,2013-01-01,0.0713,
662,99999,MC SAN FRANCISCO,2016-05-31,21,CA,0602,2014-01-01,0.0728,
662,99999,MC SAN FRANCISCO,2016-05-31,21,CA,0602,2015-01-01,0.0917,
593,99999,MC LAS VEGAS,2016-05-31,22,NV,0602,2011-01-01,0.1087,
593,99999,MC LAS VEGAS,2016-05-31,22,NV,0602,2012-01-01,0.0737,
593,99999,MC LAS VEGAS,2016-05-31,22,NV,0602,2013-01-01,0.0628,
593,99999,MC LAS VEGAS,2016-05-31,22,NV,0602,2014-01-01,0.1031,
593,99999,MC LAS VEGAS,2016-05-31,22,NV,0602,2015-01-01,0.1012,
600,99999,HCS LONG BEACH,2016-05-31,22,CA,0602,2011-01-01,0.0699,
600,99999,HCS LONG BEACH,2016-05-31,22,CA,0602,2012-01-01,0.0852,
600,99999,HCS LONG BEACH,2016-05-31,22,CA,0602,2013-01-01,0.0534,
600,99999,HCS LONG BEACH,2016-05-31,22,CA,0602,2014-01-01,0.0763,
600,99999,HCS LONG BEACH,2016-05-31,22,CA,0602,2015-01-01,0.0621,
605,99999,MC LOMA LINDA,2016-05-31,22,CA,0602,2011-01-01,0.0823,
605,99999,MC LOMA LINDA,2016-05-31,22,CA,0602,2012-01-01,0.0341,
605,99999,MC LOMA LINDA,2016-05-31,22,CA,0602,2013-01-01,0.1079,
605,99999,MC LOMA LINDA,2016-05-31,22,CA,0602,2014-01-01,0.0472,
605,99999,MC LOMA LINDA,2016-05-31,22,CA,0602,2015-01-01,0.0609,
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,0602,2011-01-01,0.0632,
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,0602,2012-01-01,0.0638,
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,0602,2013-01-01,0.0725,
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,0602,2014-01-01,0.0644,
664,99999,HCS SAN DIEGO,2016-05-31,22,CA,0602,2015-01-01,0.0721,
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,0602,2011-01-01,0.0678,
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,0602,2012-01-01,0.0676,
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,0602,2013-01-01,0.0482,
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,0602,2014-01-01,0.0672,
691,99999,HCS W/LOS ANGELES,2016-05-31,22,CA,0602,2015-01-01,0.0796,
437,99999,HCS FARGO,2016-05-31,23,ND,0602,2011-01-01,0.1488,
437,99999,HCS FARGO,2016-05-31,23,ND,0602,2012-01-01,0.0893,
437,99999,HCS FARGO,2016-05-31,23,ND,0602,2013-01-01,0.128,
437,99999,HCS FARGO,2016-05-31,23,ND,0602,2014-01-01,0.1553,
437,99999,HCS FARGO,2016-05-31,23,ND,0602,2015-01-01,0.0999,
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,0602,2011-01-01,0.1348,
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,0602,2012-01-01,0.0597,
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,0602,2013-01-01,0.1015,
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,0602,2014-01-01,0.055,
438,99999,HCS SIOUX FALLS,2016-05-31,23,SD,0602,2015-01-01,0.1013,
568,99999,HCS FORT MEADE,2016-05-31,23,SD,0602,2011-01-01,0.1268,
568,99999,HCS FORT MEADE,2016-05-31,23,SD,0602,2012-01-01,0.1026,
568,99999,HCS FORT MEADE,2016-05-31,23,SD,0602,2013-01-01,0.1046,
568,99999,HCS FORT MEADE,2016-05-31,23,SD,0602,2014-01-01,0.1552,
568,99999,HCS FORT MEADE,2016-05-31,23,SD,0602,2015-01-01,0.1555,
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,0602,2011-01-01,0.0546,
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,0602,2012-01-01,0.0822,
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,0602,2013-01-01,0.063,
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,0602,2014-01-01,0.0477,
618,99999,HCS MINNEAPOLIS,2016-05-31,23,MN,0602,2015-01-01,0.0827,
636,99999,HCS OMAHA,2016-05-31,23,NE,0602,2011-01-01,0.0754,
636,99999,HCS OMAHA,2016-05-31,23,NE,0602,2012-01-01,0.0797,
636,99999,HCS OMAHA,2016-05-31,23,NE,0602,2013-01-01,0.1171,
636,99999,HCS OMAHA,2016-05-31,23,NE,0602,2014-01-01,0.0881,
636,99999,HCS OMAHA,2016-05-31,23,NE,0602,2015-01-01,0.088,
656,99999,HCS ST CLOUD,2016-05-31,23,MN,0602,2011-01-01,0.1096,
656,99999,HCS ST CLOUD,2016-05-31,23,MN,0602,2012-01-01,0.0559,
656,99999,HCS ST CLOUD,2016-05-31,23,MN,0602,2013-01-01,0.0734,
656,99999,HCS ST CLOUD,2016-05-31,23,MN,0602,2014-01-01,0.0686,
656,99999,HCS ST CLOUD,2016-05-31,23,MN,0602,2015-01-01,0.1543,
